Population,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Bandwidth_GB_Year,Contract_One year,Contract_Two Year,OnlineSecurity_Yes,TechSupport_Yes,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
1469,0,42,77383.72,0.17090511571770411,12,0,0,-0.8136798772868968,1.5716945401924507,-0.790847629432605,0,0,0,0,1,0,1,0,0
324,1,24,47395.3,0.6256980285921787,11,3,0,-1.1127144199644103,0.8702257516550721,-0.8963653546029842,0,1,1,1,0,0,0,0,0
10482,2,81,90977.74,0.2549378516176162,10,3,0,-1.1725660885187381,-0.5861164931226452,-1.1755743965715588,0,1,0,0,0,0,0,0,1
3151,8,78,135727.71,0.35362833277532774,14,0,0,-1.00011636813016,-1.5167120175726176,-0.8804671520708416,0,0,1,0,0,0,0,0,1
1919,1,51,47726.25,-0.6140566168349547,8,5,0,-1.234818777162368,-0.46861188820907834,-1.2820718701965939,0,0,1,0,0,1,1,0,0
241,1,70,51721.64,0.017485866496402283,12,2,0,-1.0944326337090682,-2.1575200804367323,-1.3608550604139198,1,0,0,0,0,1,0,0,0
673,0,87,41531.03,-0.9934220835905883,13,2,0,-1.0407216953139145,-0.7019435849583302,-1.0115157810619329,0,1,1,0,0,0,0,0,1
2649,0,46,33504.8,-0.3510068945188985,14,1,0,-1.2524823098638198,-1.2851524289275182,-1.2168018472375772,1,0,0,0,0,0,0,0,0
1655,8,56,34197.3,1.928278729563726,14,2,1,-0.8651605512965839,1.1063444153587574,-0.7656869852390701,0,0,0,0,1,0,0,1,0
1598,4,44,11518.58,1.1459664779978742,11,3,0,-1.193629000099709,-0.4696984734702173,-1.000548970203876,0,1,1,0,0,0,0,1,0
6658,0,33,31065.17,1.645402776801188,9,2,1,-0.9178605546491853,0.05442240939837878,-0.9753445205776772,0,0,1,1,1,0,0,1,0
823,0,19,32097.17,1.2162835862858505,14,1,1,-1.1585387558702631,0.6944078541659948,-1.2129701336029861,0,0,0,0,1,0,0,0,0
13287,1,31,23424.88,1.6658228798873724,12,2,1,-1.1837039035061343,0.8733441272305912,-1.1256403715848267,0,1,1,0,1,0,1,0,0
2394,1,34,35988.24,0.5845002026773841,9,0,0,-0.7052989949404097,-0.7602435336268845,-0.7705192375075642,1,0,1,0,0,1,0,0,0
9295,4,43,35539.7,-0.751620942648534,11,0,1,-1.0835944832621756,-0.7605749422479708,-0.9284133730788645,0,1,0,0,0,0,0,0,1
315,1,82,27959.34,-0.964899708263463,5,1,0,-1.1636839443003804,-0.8193965142531648,-1.3363788723188943,0,0,0,0,1,0,0,0,0
2998,6,36,52232.97,-0.5518830930711037,13,1,0,-1.1958707814275136,-1.6336433235308125,-1.2969642091924178,0,0,0,0,0,1,1,0,0
178,1,48,18198.59,-0.1928363919906964,17,3,0,-1.2499698383741704,1.8633261856102574,-1.1793720540140753,0,0,0,0,1,0,0,1,0
1423,0,52,16851.94,0.3203275107526212,11,0,1,-0.6037624275659056,0.5210493342087643,-0.6338308024126679,0,0,0,1,0,1,0,1,0
1935,1,35,16440.05,0.28908837798702747,16,1,0,-0.8371348719130859,1.629815382424017,-0.5966819151242158,0,0,0,0,0,0,0,0,0
90517,3,83,44223.58,-0.8902654724313244,15,2,0,-0.7697777989612278,-1.051820732178266,-0.8976720655842637,0,0,0,0,0,1,0,1,0
239,0,20,33343.73,0.46599952402955486,14,1,0,-1.1597556425978688,-0.993189374888625,-1.1761200961717246,0,1,1,0,0,1,0,1,0
1003,0,25,30664.56,-0.1417077837525444,13,4,0,-0.6353686726918037,1.5716945401924507,-0.6100811578254012,1,0,0,0,1,0,0,1,0
2817,0,88,31934.04,0.265490119006426,18,1,0,-1.190660084941914,0.054743245360201656,-1.2698230419578247,0,0,1,0,1,0,0,0,0
884,1,54,26676.4,-0.00655506835051111,8,0,0,-1.0853701302964938,-0.06241474400166477,-1.205327350392739,1,0,0,0,1,0,0,1,0
11245,1,46,67211.95,-1.172741626195008,12,0,1,-1.1299267526011132,-0.2355068748634973,-1.1430004761732468,0,0,1,0,0,1,0,1,0
19215,2,75,31136.77,0.23628601775087266,14,1,0,-0.8533265938960356,-1.2265210716378776,-0.8019654224325315,0,0,1,0,0,0,0,1,0
2733,5,66,40660.84,0.5316947979537912,11,0,1,-1.134582040752999,-0.8193965142531648,-1.2271668845396253,0,0,0,0,1,0,0,0,0
1204,0,51,10606.59,-0.6671438510376407,12,1,1,-1.0017449209515092,0.8114041796498782,-1.052595039783876,0,1,1,1,1,0,1,0,0
62430,3,81,92447.71,1.7203820874745333,12,0,0,-1.2521715530882709,-0.5274851358330046,-1.2059990969986585,1,0,1,0,0,0,0,0,0
1028,0,75,13612.16,0.8853163521292472,18,0,0,-0.5556041846264822,1.2238623641792805,-0.49903808456417525,0,0,1,1,0,1,0,1,0
28666,3,54,13765.39,2.2446991406323398,8,2,0,-0.7063137885791924,1.3975702709359041,-0.45347864801780136,0,0,0,0,0,0,0,1,0
44451,2,73,53019.98,0.36367544375396965,10,2,1,-0.7025572018970959,-1.284386679628202,-0.8496086870214034,0,0,0,1,0,1,1,0,0
266,0,53,42523.02,1.00731284163566,12,1,1,-0.8539786425021818,-0.8186824405725818,-0.8492421634613393,0,0,0,1,0,0,0,1,0
33649,8,33,52143.7,0.395731786171426,14,1,1,-0.6993709086127602,1.1063444153587574,-0.5667999721673117,0,0,0,0,1,0,0,1,0
1994,5,41,19097.94,-0.8845934683365908,13,0,1,-0.500449764169997,-1.109993250028565,-0.4499140203479069,0,1,0,0,0,0,0,0,0
1869,1,59,11301.4,-0.05207429350089273,11,0,0,-1.1183154933626875,0.6372799103933317,-0.9378970403438518,1,0,1,1,0,0,0,0,0
27590,3,23,17814.0,2.7533379538169354,14,0,0,-1.2021400594788854,-0.29522481741427764,-1.0737243060200259,0,0,0,0,0,0,0,0,0
21792,1,32,22533.05,1.188910159521499,13,1,1,-1.1176700735183804,1.6888525295543177,-1.0012248372836177,1,0,1,0,1,0,0,1,0
8770,3,51,19974.4,-1.5266261199139217,10,2,0,-0.9168037732296667,1.921957542899898,-0.8124863027450516,0,0,1,0,1,0,1,0,0
3378,1,46,45146.99,0.6974219219415484,11,1,1,-1.2081086762701898,-0.877342348699792,-1.3945413231307655,0,1,0,0,1,0,0,0,0
1748,3,37,10330.1,-1.0359536725691738,9,1,0,-1.0430649129297642,-0.29522481741427764,-0.8993528550903269,0,0,0,0,0,0,1,0,0
1598,0,53,15281.28,1.6263148721945226,8,3,0,-0.9275778147347272,-0.7600510832829411,-0.8877996125768444,0,0,1,1,0,0,0,0,0
4335,1,62,11217.96,0.8956460594214563,15,2,0,-1.077480156243956,0.17053109726007573,-1.1883868499817907,0,0,0,0,1,0,0,0,0
2299,1,57,17516.0,0.4825545931867789,13,0,1,-0.965186984075904,-1.051466617956339,-0.9420011439319997,0,0,0,0,0,0,1,0,0
12275,2,80,20566.64,-1.0372156589853023,10,1,0,-1.113948284583504,1.3975702709359041,-0.9107403295324414,1,0,0,0,0,0,1,0,0
1065,1,43,36128.68,0.4369490820202348,12,1,1,-0.8511210976229936,0.5212132337151381,-0.890150762536538,0,0,1,1,1,0,0,0,0
24438,1,35,52129.84,-0.16424190465183913,10,1,0,-1.1147860873766926,2.212757837297807,-0.7916172546816346,0,0,0,1,0,0,0,0,0
47974,1,63,25985.06,-0.16961127997449177,11,1,0,-0.6184811489313728,-0.5278193157017836,-0.7709644436295048,0,1,1,0,1,0,0,0,1
788,1,63,10909.79,0.7448837774001122,15,2,0,-0.7263595658660771,1.1059386255180972,-0.5539981432551361,0,1,0,0,0,0,0,0,0
16882,1,27,41151.14,-0.5812092288756171,11,3,0,-0.6979621416641488,-0.35260568993640484,-0.8313518115987399,0,0,0,0,1,0,0,0,1
165,4,19,64063.23,0.08291059772345252,14,3,0,-1.0079826891632853,-1.0514408383664615,-1.081305095548394,0,1,0,1,0,1,0,1,0
109,1,40,20414.07,-1.0949456098456436,12,1,1,-0.4121333530386957,-0.7601890867604595,-0.4677667236919701,0,1,0,0,0,1,0,1,0
11116,0,42,41412.1,0.8295065726015987,8,1,0,-0.32761578261593827,1.9214470278418232,-0.03771861635121865,0,0,0,0,0,0,0,1,0
1083,0,40,99195.08,-0.7017012852504713,16,1,0,-0.9500495375503503,0.5202835849094483,-0.8095731716847812,1,0,0,0,0,0,0,0,1
15604,0,72,18408.94,-0.21472656851301378,12,2,0,-0.8199644722952167,0.17095023100769066,-1.0278951335738469,0,0,0,1,1,0,0,0,1
37,3,61,15930.45,2.49049707729049,10,0,1,-0.6782055662176821,0.054771796197771255,-0.5322538857755651,0,0,0,1,0,0,1,0,0
57344,0,71,25611.29,1.1543380119662312,11,0,0,-0.5359566905018825,0.3489568552665972,-0.4027010867142055,0,0,0,0,0,0,0,1,0
39035,4,68,9428.86,0.6553418432194239,7,0,1,-0.8515676612682805,-0.06257391608550461,-0.9587071579434739,0,0,0,0,1,0,0,1,0
27698,1,88,3810.16,-1.8318668488345276,17,2,1,-1.1975295164148863,-1.3419069528955916,-1.422739464846564,0,0,1,0,0,1,1,0,0
13,1,64,118022.06,-1.314318775304468,11,2,0,-0.7685838079655163,-0.4695393013863775,-0.6610679933449479,0,0,1,0,0,0,0,1,0
3639,1,63,51992.79,0.09560629516069377,10,1,1,-1.1173493776845245,0.8147127699409505,-1.163811583391332,0,0,0,0,1,0,0,1,0
2950,0,53,79993.43,0.3949244795046416,12,0,2,-0.4313135004685271,-0.5850299078615063,-0.5770593268666602,0,0,0,0,0,1,1,0,0
15041,0,41,37706.85,1.384338076424584,14,0,0,-1.0672145407643656,0.6402676647225805,-0.8824451776581195,0,1,0,1,0,0,1,0,0
5188,2,63,22466.53,-0.7399742875410329,13,1,0,-0.8240744101502476,-0.8180301959896717,-0.9201978154971339,1,0,1,0,0,1,0,0,0
1317,4,56,16608.27,-0.9677085893379374,14,0,0,-0.8517411702704536,-0.8766615532793124,-0.9810217907763233,0,1,0,0,0,1,0,1,0
4755,2,27,25146.14,-0.22579807121819487,6,0,0,-1.2208890243235715,-0.5864506729914243,-1.296899628590673,1,0,0,0,1,0,0,0,0
3658,2,47,58882.35,-0.8375563397098988,18,0,0,-1.2458632765828366,0.5791590681617652,-1.2429716279159846,1,0,1,1,1,0,0,0,1
30733,4,42,31809.46,1.7030514435433264,14,2,0,-0.7673968970635076,-0.2350877411158824,-0.801031667874546,1,0,1,1,0,1,0,0,0
2431,0,72,27235.54,-0.22870039554260116,14,0,0,-0.7278304928681666,0.8739201974336566,-0.7232233214483664,0,0,0,0,0,1,0,0,0
529,3,58,70476.82,-2.16313056935859,9,2,0,-1.1493328253255695,-0.2948056836666627,-1.0643073113530104,0,0,0,1,0,0,0,1,0
346,0,33,49396.09,-0.7467481954748252,12,3,0,-0.9373618452737422,0.40867479781737753,-0.8595194827675707,0,0,1,0,0,1,0,1,0
110,6,87,35060.94,0.25135704041714535,8,0,1,-1.2598445731920946,0.6992198579740446,-1.0080571160167207,0,1,1,0,0,0,0,1,0
34993,0,34,66055.53,-0.7606093361448615,11,2,0,-0.8571169491570922,-0.877342348699792,-1.0426214063542893,0,0,0,0,1,0,0,0,0
36260,7,76,91335.76,0.6757101160912075,11,1,0,-1.2143490392809029,-0.7015244512107153,-1.0589719530748631,1,0,1,1,0,0,0,1,0
671,3,38,54349.75,1.3594810630234588,21,0,1,-1.0510999757675223,-1.342011678113006,-1.1614774563793715,0,0,0,0,0,1,0,1,0
41839,0,47,75042.1,-2.3151332283199375,12,1,1,-1.058067745434442,1.3972494349740805,-0.8709850901614927,0,1,0,1,0,0,1,0,0
16546,7,84,91001.1,-0.5770604278831742,8,1,0,-0.9059243842341113,1.630221172264677,-0.7976570748648005,0,0,0,0,1,0,0,0,0
4,4,19,44426.28,-1.2541055597020732,20,0,0,-1.1779266794868333,0.6944078541659948,-1.1381850787203134,0,0,0,0,1,0,0,1,0
32603,0,87,63284.16,-0.06651590064878385,16,1,1,-0.9669235130346845,-1.109227500729249,-1.2391211599932992,0,1,0,1,0,1,0,1,0
607,3,75,14039.21,-0.4808100607306032,5,1,0,-0.9186002260805,0.054771796197771255,-0.7916071324292491,0,1,0,1,0,0,0,1,0
1067,0,37,12453.24,0.0005374233513414396,14,0,1,-0.7397832699813113,1.2230966148799642,-0.43738623223305384,0,0,1,0,0,0,0,0,1
7655,1,52,15934.12,-1.9310733833823905,12,0,1,-0.40590929262352954,2.387202942516177,-0.3270208007292112,1,0,0,0,1,0,0,0,1
5981,0,24,48314.4,0.42663606900351475,14,1,0,-0.8724627733426512,2.6785137519721602,-0.7381670242737763,0,0,0,1,1,0,1,0,0
655,4,83,5511.77,-0.5120738908084222,19,0,0,-0.888195162097286,0.11704315239957072,-0.868404566548847,0,0,1,0,0,1,0,1,0
16395,3,19,10701.11,-0.08357312306118275,19,0,1,-1.0249206068455106,1.1059386255180972,-0.7558239085519692,0,0,0,0,0,0,1,0,0
198,1,78,10767.15,1.5363675574546765,13,0,0,-1.2145371185040048,0.579680691498405,-1.2299121417119636,1,0,1,1,0,1,0,0,1
3473,4,61,13493.63,1.0526558548102352,15,1,1,-1.2297468067945856,0.5204732640056996,-1.2968557366207372,1,0,1,1,1,0,0,0,0
2992,0,38,25071.58,0.5463496734629466,15,0,0,-0.9627985215941736,0.05841179510993007,-0.9656216457123845,0,0,0,0,0,1,0,0,1
2914,0,79,368.5,-1.3064470806464183,11,0,1,-1.2328764176905882,-0.5856059780645709,-1.4207134567900985,0,0,1,0,1,0,0,1,0
617,0,49,27976.63,0.9288679163113692,8,2,1,-0.8604688457612785,-0.8766615532793124,-1.0355239959069797,0,1,0,0,0,1,0,1,0
444,0,41,56154.5,-1.2275232907156743,10,3,0,-1.2079749385153846,-0.35260568993640484,-1.3721153471691336,1,0,0,0,1,0,0,0,1
48969,0,75,62145.59,2.0523548963418827,9,2,1,-0.9457957222902679,1.9216367069380744,-0.9564911740776959,1,0,1,1,1,0,1,0,0
17307,1,60,6517.94,-0.9577870181012427,13,0,0,-0.9452352179228684,-0.8193965142531648,-1.1083146779409585,0,1,0,0,1,0,0,0,1
25764,1,70,19090.03,-1.8234948114840308,13,0,0,-0.43197580407284875,1.4562865821043813,-0.39788493284954574,0,0,1,1,1,0,0,0,1
671,0,23,13194.33,1.149509367519823,9,0,0,-1.112684489937614,-0.5860315392438087,-1.2398738038928931,0,0,0,1,1,0,0,0,1
3064,2,84,63963.36,-2.1648447690187864,8,1,0,-1.045628800588592,1.3975702709359041,-0.8490041447760706,0,0,0,0,0,0,0,0,1
25619,1,63,34447.89,-1.3544386725507618,13,3,0,-0.5048000258423528,-0.8193965142531648,-0.6545977580032372,1,0,0,0,1,0,0,0,1
22547,2,88,36315.29,-0.9122206927811821,16,3,0,-1.2457522022000318,-0.9938416194715349,-1.242991337683565,0,0,0,1,0,0,1,0,0
545,0,44,5009.07,0.4363329933591721,18,3,0,-1.1628589180867335,1.6303258974820913,-1.1271723509384535,0,0,1,0,1,0,0,0,0
398,1,49,14202.72,0.0884956494423557,17,0,0,-0.867697009898631,0.3489568552665972,-0.7060532859794109,0,0,0,0,0,0,0,0,1
217,8,32,54779.76,2.1099395717216756,14,0,0,-0.8661910481376912,1.3979016795569905,-0.6377770988093471,1,0,1,0,0,1,0,0,1
32084,1,69,36453.31,0.32383389666856416,8,1,0,-0.519862064623689,-0.2944590681149615,-0.6834493518605053,1,0,0,1,0,1,0,0,1
5148,2,60,11250.71,0.313622806773796,16,1,1,-1.1567275872331966,-0.29522481741427764,-1.0983009489695548,0,0,0,0,0,0,0,0,0
2526,0,57,65951.35,-2.359526025377648,11,0,0,-0.8753277504103679,-0.8182766507319217,-1.0972551199947849,0,0,0,1,1,0,1,0,0
30097,8,62,15292.25,2.369295188924368,14,0,1,-1.2500267833397727,1.688531693592494,-1.1158377097663341,0,1,1,1,1,0,0,0,1
703,0,26,41879.1,0.7694582280912841,11,0,1,-0.8233228957012364,-1.2851524289275182,-0.7397556563899199,0,0,0,0,0,0,0,0,0
7334,0,85,17080.57,0.10941285415240666,10,0,1,-1.0692287205463131,0.8702257516550721,-0.9588617951524716,0,1,1,1,0,0,0,1,0
61045,2,82,68122.23,-0.2595390753830105,18,0,0,-0.5889356195180904,-0.06172922115865128,-0.753224951722357,1,0,1,0,1,0,0,1,0
117,2,40,39468.79,0.008650095238776466,11,1,1,-0.9411682459990115,0.5785941062372654,-0.7751633217765851,0,1,1,1,0,0,0,1,0
29426,0,50,123763.12,-0.9216884357841149,10,1,0,-1.1090365963654205,-0.8175958553114421,-1.2478882695385314,0,0,0,1,0,1,0,0,0
26659,1,71,84301.44,0.3262579202551615,10,0,1,-0.835988034772571,0.8115943943654315,-0.6892724499477267,0,0,0,1,0,0,0,1,0
12478,2,48,42469.81,0.6279079433911232,14,1,0,-0.9981093961188358,-0.2939743326467642,-1.1137006283064603,0,0,1,0,1,0,0,1,0
11294,0,24,75458.79,-0.15820064858762056,10,1,0,-0.7434662015269695,-0.5856059780645709,-0.8906051628432372,0,1,1,0,1,0,0,1,0
3264,3,79,60345.9,-0.40451464266835535,11,1,0,-1.0959012340110628,-1.0511200024046383,-1.1979435486181629,0,1,0,0,0,1,1,0,0
4926,4,82,76066.77,1.7707815271937508,12,2,1,-0.6115622284316544,-0.7601890867604595,-0.6647171804231012,0,0,0,0,0,1,0,1,0
473,2,68,42755.27,-1.0038753695178257,8,0,1,-1.0172701088597478,1.1063444153587574,-1.0190334661103204,0,0,0,0,1,0,0,0,1
20925,5,77,76874.25,0.20778625496775313,10,0,0,-1.1378412279152603,0.985718663621978,-1.208805670564864,1,0,0,1,1,0,0,0,1
114,1,19,41075.64,0.014788097788193824,14,1,1,-0.8833440544224327,-0.7598091929486548,-0.9610263605022326,1,0,0,1,0,1,0,1,0
715,1,80,63095.62,0.29524927803909873,15,1,2,-0.7709465994819993,2.271389194587447,-0.4838081355707942,0,0,1,1,0,0,0,1,0
110,4,31,82131.87,-0.008860128086405433,13,1,0,-1.1842559149000669,0.6944078541659948,-1.2001214365892154,0,1,0,0,1,0,0,1,0
19869,2,62,28502.33,-0.9250746118273444,10,1,2,-0.6685227319673819,-0.003508218117634932,-0.7608068976742425,0,0,0,1,1,0,1,0,0
13768,4,80,9450.84,-0.15854596705502885,16,1,1,-1.1607201380725474,-0.8187157188326852,-1.2552491600783162,0,0,0,0,0,1,0,1,0
604,1,36,44977.06,-1.1457254250026885,16,3,0,-1.0713348406453225,-1.5756974890841853,-1.175798028789968,0,1,0,0,0,1,0,0,0
20731,0,72,13583.35,-0.6309369642722419,12,3,0,-1.146273074656959,0.054612624113931404,-1.0454304245183528,0,1,0,1,0,0,0,0,0
666,0,50,42093.64,0.48547397100930895,11,1,0,-1.1410415049235796,-0.7598091929486548,-1.2394733465559862,1,0,0,1,0,1,0,0,1
729,3,31,55398.87,0.05838078271290077,17,2,0,-1.153325658748437,-0.6435786167640875,-0.9568282548295873,0,1,1,1,0,0,0,1,0
19659,0,22,22362.59,1.2548814165680462,15,0,2,-0.9307340753515194,-1.342011678113006,-1.0586419115420231,1,0,0,0,0,1,0,1,0
22569,0,50,40271.47,1.3214197883684542,11,1,0,-0.9342977950016225,-0.0032617633753844084,-0.9650793823878613,0,0,1,0,0,1,1,0,0
2019,0,28,56178.63,-2.216762394148636,11,2,0,-0.9584196141145711,-1.109587460187905,-1.1004501911814413,0,0,0,0,1,0,0,1,0
1566,0,63,21053.35,0.23220062476203557,8,2,1,-0.9694254104473136,0.055123139172006376,-1.054408597875819,0,0,1,1,1,0,0,1,0
38579,1,73,75866.75,0.03965445635440215,11,0,0,-1.0160057835377463,-1.866209270980749,-1.2856187653680375,0,0,0,1,0,1,1,0,0
3232,3,72,74061.48,-1.390742326299564,16,0,0,-0.8338863675196312,-0.7605749422479708,-0.738430767089932,0,0,0,0,0,0,0,0,0
566,7,23,35102.93,1.127637433727533,8,0,0,-1.212629684532004,0.4621627426778819,-1.1403778198005128,0,0,0,0,1,0,0,1,0
659,1,49,26391.1,1.3571711237067596,10,1,0,-0.7725196736935667,1.1060235793969337,-0.7774009962485642,1,0,0,1,1,0,0,0,1
1253,1,82,29982.49,-1.8196175965809924,14,0,0,-1.0307013928088598,1.397220884136511,-1.0289813946293556,0,0,1,0,1,0,0,1,0
23517,1,72,51154.34,0.3473905006091169,9,1,0,-1.1545063682810484,0.8740249226510708,-1.1468140248518393,1,0,1,0,0,1,1,0,0
5886,1,45,37583.97,0.44552795028764036,11,1,1,-1.1879037616901662,-1.342587748316071,-1.3816054362227768,1,0,1,0,1,0,1,0,0
24628,1,73,28654.87,-1.5776058201208396,13,1,0,-0.7884076501641027,-0.527400181954168,-0.9825311261951095,0,0,1,1,1,0,0,0,1
582,1,78,119968.61,-0.3387459942446047,7,3,0,-0.7508347543050768,0.2878482587057827,-0.8362697984617188,0,0,1,0,1,0,1,0,0
34669,4,71,11591.09,0.35468057954570975,11,1,0,-1.080588512638909,-0.9348894262200708,-0.9326166828861508,0,0,1,0,0,0,0,1,0
1286,4,67,70174.11,-0.43658825935968054,11,0,0,-0.8615103910430373,0.40758821255623784,-0.6502476817143267,0,0,1,0,0,0,0,0,0
3032,1,43,8495.04,-0.9933887992108141,11,1,2,-1.0805704686678237,-1.866209270980749,-1.2669656071738054,0,1,0,1,0,1,0,1,0
312,5,27,17191.02,0.8778150375140079,12,2,0,-0.4412874301562311,1.1059386255180972,-0.1609876017655759,1,0,0,0,0,0,0,1,0
15586,2,39,24732.09,-0.10020261851104317,13,1,1,-1.2525015747454602,-1.5167120175726176,-1.1567154147607444,0,0,1,0,0,0,1,0,0
422,0,52,27282.21,-0.5986130466927609,13,0,1,-0.5084207042998097,-0.06189312066502572,-0.6179006790219583,0,1,0,0,0,1,0,0,1
26381,9,19,40902.49,-0.39832064708882137,8,0,1,-0.885820044614564,1.1656565680688775,-0.649226428867264,0,0,1,0,0,1,0,0,1
396,0,48,87568.16,0.37492223063917146,12,0,0,-0.9376131438603196,0.640588500684404,-0.7489965328349184,0,0,0,0,0,0,1,0,0
4270,0,22,69327.78,1.031412728646948,10,2,1,-0.843690281545557,2.0955712970983704,-0.7475822222970527,0,0,0,0,1,0,0,0,1
3098,1,69,5194.22,0.7079623070924101,13,2,0,-1.2140829413281173,-0.46877355208706134,-1.2975235094680613,0,0,1,1,0,1,1,0,0
20606,1,31,12951.51,-0.10780585658426987,15,1,0,-0.7891149700941296,0.6988990220122211,-0.5432067033141481,1,0,1,1,0,0,0,0,1
5978,9,79,11179.42,0.16570066189255322,11,0,0,-0.9766606362983381,-1.0513618927389243,-0.8883183447192318,1,0,1,0,0,0,0,1,0
340,0,65,47288.09,-0.8286590872799007,11,0,0,-1.1225481970775144,-0.2943998938260026,-1.2737049561340792,0,0,0,1,1,0,0,0,0
926,4,49,114398.35,-0.4329504443323812,10,2,0,-1.0604881768405259,-1.109993250028565,-0.993618556098896,0,0,0,0,0,0,0,1,0
1543,6,69,105646.73,-0.9443323265852924,10,1,0,-1.262589191162919,1.8630053496484338,-1.2114724985176526,1,0,0,1,1,0,0,0,1
7256,3,74,42386.84,0.7679206577637809,9,0,0,-1.0148368979998783,-1.5753433748622583,-0.9939153011463022,0,1,0,0,0,0,0,0,1
683,3,27,38864.57,0.22121584525603685,10,1,0,-0.7864860100168007,0.7530392114556355,-0.7417534528379874,0,0,1,0,1,0,0,1,0
6910,4,79,25215.22,-0.993911295085862,13,2,0,-1.0905550963275696,1.6888525295543177,-1.0025955103379414,0,0,1,0,1,0,0,0,0
7496,1,41,9302.3,0.7214974933776679,14,1,0,-1.0527764440807708,-1.8072570777292847,-1.2026620596091608,0,1,1,0,0,1,0,0,0
641,0,51,45225.74,0.9103993733577805,14,2,0,-0.9473735322717922,-0.06257391608550461,-1.0845421752951618,1,0,0,0,1,0,0,1,0
2816,0,57,29976.15,-0.08148472934797457,14,0,0,-1.1206889591387037,0.8115943943654315,-0.9646315984528331,0,0,0,1,0,0,1,0,0
58,1,66,13155.79,-2.414428784890224,13,0,1,-1.2052638153896487,-1.3423325140748292,-1.4197501310595568,0,0,0,1,0,1,1,0,0
1277,4,85,14980.5,-0.12912057961588536,9,4,0,-0.9887651855691677,1.3975702709359041,-0.7659493080385364,0,0,0,0,0,0,0,0,0
11472,9,54,24017.57,1.0298011598008168,14,2,1,-0.7561164051215398,1.2227757789181408,-0.4108156707211885,0,1,1,1,0,0,1,0,0
9762,8,79,26204.77,-0.44781642581023196,11,1,0,-0.7903360954610275,0.9318993101403873,-0.5132709713331864,0,1,0,1,0,0,0,1,0
617,3,56,27978.78,1.335046225267823,10,3,0,-1.2572781301039013,-0.46877355208706134,-1.2926699942000672,0,0,1,1,0,1,0,1,0
307,1,80,46622.3,0.402156451071718,10,0,0,-1.1784638591793184,-0.877342348699792,-1.3785059859762536,0,0,0,0,1,0,0,0,0
8447,0,37,34419.26,0.06296097211767618,12,1,0,-1.1016052687104636,0.640588500684404,-0.8950879743112539,0,0,0,0,0,0,0,1,0
35345,7,24,8507.97,-0.16231502166930084,11,3,0,-0.9653281388538216,0.5785941062372654,-0.7046717181982668,0,1,1,1,0,0,0,0,0
41155,3,48,64420.19,0.3421255636389326,15,3,2,-0.8906791419299046,0.461841906716059,-0.9520166992013744,0,1,0,1,1,0,0,1,0
17007,0,68,122263.81,1.6496530190397565,15,2,0,-1.0097800773912753,-0.23645405937937478,-1.1574575088927765,0,0,0,1,1,0,1,0,0
115,3,74,64446.9,0.3958073775013627,13,2,0,-0.7713760492765177,1.1652310068896399,-0.7036236452035685,0,0,0,1,0,1,0,0,1
1079,1,37,20647.83,0.7279949437061185,17,1,0,-0.7509733907918803,-1.3430982633741453,-0.7385687494206208,0,1,0,0,0,0,0,1,0
22924,0,54,23956.91,2.483403680307274,10,1,0,-1.1019706942020568,0.22873689337047798,-1.2026894383363553,0,0,0,1,1,0,0,0,1
3241,1,84,56003.36,0.6797739624426785,10,1,0,-1.1994430680250339,-1.8075779136911083,-1.4119270989941504,0,1,1,1,0,1,0,1,0
23155,10,68,50150.81,-1.1172972036419333,12,2,0,-1.2117568050765206,-0.003914007958294369,-1.0125268453006901,0,0,0,1,0,0,0,0,0
19324,10,39,4180.22,0.599807105912891,7,1,0,-1.2281762882392977,0.11704315239957072,-1.076479266075335,0,1,1,0,0,1,0,0,1
34460,4,85,70023.28,-0.7242676031165878,14,2,0,-1.0750089495871697,0.8153935653614302,-1.0581168362313047,1,0,0,0,0,1,0,0,1
15900,1,86,40728.96,-1.4556204026692392,13,2,0,-1.1185265650208491,1.1060235793969337,-1.1975093713535268,0,1,0,1,1,0,0,1,0
