Population,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Bandwidth_GB_Year,Contract_One year,Contract_Two Year,OnlineSecurity_Yes,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
30003,3,45,27737.11,1.3885422783514623,10,1,1,1.0567414036581484,1.1645710540463416,1.3035180622051759,False,False,True,False,False,True,False,False
265,3,81,86374.11,0.16890918537304006,12,1,0,-1.0164501518661204,0.5203677470032299,-1.1148352209090588,False,True,False,True,False,False,False,True
1826,6,24,22467.91,0.5913166957992639,14,1,0,-0.8447661808442894,-2.157520103724528,-0.9362004238067859,False,True,False,False,True,False,False,True
221,2,48,21064.75,0.1661358118934494,11,1,0,-1.1253918317528415,-0.5278193157017836,-1.1993087874429724,False,False,True,True,False,False,False,True
170,0,24,14048.99,-1.0849382116181547,9,1,0,-1.064053199354942,0.8147127699409505,-1.0665417860967614,False,False,False,True,False,True,False,False
5085,6,71,44924.44,0.881866984825723,10,1,0,0.543763446356574,-0.9931899337957225,0.520901221891393,False,True,True,False,True,False,True,False
34744,1,60,25331.57,0.47296476690964634,14,0,0,1.339123345046139,1.6885324853775492,1.3556517357860982,False,True,True,True,False,False,False,True
3028,0,27,7128.27,-0.4315582744908721,5,2,0,-0.8129266231642017,-0.527243245498719,-0.8386092555930431,False,False,False,False,True,False,False,True
26131,10,34,63574.11,-0.0665604116599955,9,0,0,-1.1343054423189534,1.456285627304756,-0.9134291240405333,True,False,True,True,False,True,False,False
742,1,75,37556.53,0.4708914239191607,8,0,0,-0.8815239730210755,-0.2944838696174182,-0.8531309269871881,False,True,False,False,False,False,True,False
13156,0,57,5997.99,2.789720882523852,17,2,1,-1.2393965807778478,-1.5753433748622583,-1.2333199175783505,False,True,False,False,False,False,False,False
18899,0,25,27130.52,0.3784161428935579,12,2,0,-0.6247374137319438,0.5204732640056996,-0.6616790316060414,False,False,True,True,False,False,True,False
35840,0,62,23332.27,0.9235253852358476,16,1,1,1.257088276111559,-0.5280860774019137,1.060146130932836,False,True,False,True,False,False,False,False
12,3,46,14512.74,-0.5816655078209559,8,3,1,0.9745807756663973,0.5786477846064317,1.1504443268197924,False,True,False,False,False,False,False,False
341,0,26,10270.29,-1.5930388582182993,18,0,1,-1.1995287586022059,-0.5277647058207883,-1.2845524232614272,False,False,False,True,False,False,True,False
16518,5,72,17354.74,-0.004816459025026232,10,0,1,0.7750852087482042,-0.4691330225020069,0.7090845655993264,False,False,True,True,False,False,False,False
29231,1,89,19680.77,0.4415420273569258,7,1,2,0.33623058701970227,-0.8183614648839842,0.3278931328288464,False,False,False,False,False,False,True,False
5192,3,88,22428.12,-0.9495871102234736,14,2,1,-1.149052920868602,-1.283700528014704,-1.2967793512092878,False,False,True,False,True,False,False,False
29522,3,35,52984.07,-0.8831964498296017,16,0,1,-0.9710188761683263,-1.0518216171145036,-1.025180761833146,False,False,False,False,True,True,False,False
193,1,78,19826.08,-0.8017280393259122,13,0,0,-1.1510886988127897,-0.7601890867604595,-1.2574449385664348,False,False,False,False,True,False,True,False
375,0,53,26092.38,1.2444331792477927,11,1,0,-0.9679626098770093,-1.3420108397523594,-1.104409337745261,False,False,False,False,True,False,False,False
119,0,59,8233.96,0.3991443474364174,14,0,2,-0.9151416541987891,0.3489579265052009,-0.7821856498139022,False,False,False,False,False,False,False,False
1812,2,31,64242.12,-3.1904861551602113,14,2,1,-1.070279231047306,2.387202942516177,-0.9186044794326984,True,False,False,True,False,False,False,False
7488,1,58,8137.98,1.1970588040778372,15,1,1,0.5860900852708456,0.05503799899080375,0.6919698512897415,False,False,True,False,False,False,False,True
1045,4,66,39933.38,0.4652828328685747,16,1,1,-0.9765854648471893,-1.866975020280065,-0.968863599644701,True,False,False,False,False,False,False,True
231,1,70,22139.63,-0.20339910237466305,12,1,0,-0.8686315433138264,1.3983360202352202,-0.8538441396363686,False,False,False,False,True,False,False,False
30807,1,49,52875.82,0.27905476894053394,13,1,0,-1.087924485262096,2.4455134638439935,-0.9797660754636804,False,True,True,True,False,True,False,False
28755,0,57,36057.73,1.6291475157286774,6,1,1,-0.9832682211271797,0.17053149315260288,-1.1392193327514382,False,False,False,True,False,False,False,False
7122,1,89,7014.13,-0.4329587622349814,6,1,0,0.9577108574036456,2.445513929599908,0.9884353773572189,False,False,True,True,False,False,True,False
517,2,78,65564.74,-1.2313802974132964,11,0,1,-0.8058795575445623,1.3385891076665468,-0.8203994887549817,False,False,False,True,False,False,True,False
464,4,34,28502.49,0.5865416222344669,16,0,0,0.9464479830614345,-0.9928359593005701,1.1022006130017883,False,False,True,False,False,False,False,False
619,0,66,9823.4,-0.4954319132961018,12,1,0,-1.087896243096963,0.5822876670796121,-1.11018587635456,False,False,False,False,True,False,True,False
23746,1,21,37709.27,1.2248489929454445,11,0,0,0.8627802681936981,0.8115932765512364,1.0323945919251631,False,True,False,False,False,False,False,True
2613,1,32,134443.3,-0.9328239473255221,11,0,0,0.7064354160499455,-0.6442362874034037,0.5146203654302901,False,False,False,True,False,False,True,False
11106,4,25,39874.17,-0.09544540627525308,13,0,0,0.7237546239510084,-0.003943001263983115,0.7021336031252247,False,True,True,True,False,True,False,False
1174,2,58,5003.87,0.38557520805946444,5,1,1,1.1529162377418702,-0.7607660884753538,1.0450082249226158,False,False,True,True,False,False,False,False
7941,1,21,20838.47,1.1108789753355561,19,1,0,0.5775758953488752,-0.9924889711441375,0.5545462589564589,True,False,True,False,True,False,True,False
77,1,66,72212.97,0.9067403799887253,12,1,1,0.6760898341573065,1.3385891076665468,0.6744012926903049,False,True,False,True,False,False,False,True
4442,0,32,27601.96,-1.970202126572896,16,1,0,1.3887169034891569,0.22889536682044626,1.290125547079031,False,False,False,True,False,False,False,False
4278,0,51,27537.94,-1.4446244123255014,16,2,1,-1.1739842813597388,0.2873377436477077,-1.031570028308314,True,False,False,False,False,False,False,True
17694,1,51,28367.56,0.3159518799883692,9,0,0,-1.138745013921761,-0.7607660884753538,-1.2522582160848237,False,True,True,True,False,False,False,True
15515,0,46,10040.11,0.6296853023881805,8,1,1,0.7473998148318963,0.7530943336681376,0.6917296716896141,False,False,False,True,False,False,False,True
428,1,76,28911.98,1.4426777006800184,13,0,0,-1.2390034672450088,-0.7605751285503369,-1.1742757509464308,False,False,False,False,False,False,False,True
543,0,56,54109.79,-0.9157973327650333,10,1,0,-1.2380560782842138,0.7530936583220611,-1.2702912735840273,False,False,False,True,False,False,False,False
40,2,88,52464.43,-2.198577328595376,16,1,0,1.0355865934744655,1.456285627304756,1.0442624219065164,False,False,True,True,False,False,False,False
319,2,48,163086.24,1.2618232175669355,7,2,0,-1.0795209277701767,-0.7597302473211176,-0.9657845403436003,True,False,True,False,False,False,False,True
1330,2,48,17762.55,1.9448167818507658,9,0,0,-0.7914265403227053,-1.866975020280065,-0.8258582379258091,False,False,False,False,False,False,True,False
54081,1,84,30511.85,-1.07695421670608,11,0,0,-0.9557589880808426,0.5785942226762444,-0.8320787118725351,False,False,True,False,False,False,False,True
0,0,48,67012.93,-1.3782142013489413,9,1,1,-0.8676817616587934,-0.8766615532793124,-1.0035188026266544,False,False,False,False,True,False,False,False
2238,2,89,4025.77,0.4469824524810681,9,0,1,-0.5855937555364001,2.2132694003066886,-0.5532210637193348,True,False,True,True,False,True,False,False
5693,0,47,6972.84,-0.0842259616427428,12,1,0,-0.861362255181541,-0.1783876640142341,-0.7676420722712225,False,False,True,False,False,False,False,True
8295,4,23,38045.21,-1.3313191259522419,17,1,0,-0.5040756722378231,1.1070245820087516,-0.36005549924491975,False,False,False,False,True,False,False,False
29404,3,71,10922.91,1.1167159231061767,7,1,1,0.758847624050483,-0.17714132447436137,0.7227478403369536,False,True,True,False,True,False,False,False
1723,4,55,44717.94,-0.5657864560101948,11,1,0,0.7619268464706263,-0.29480524119854357,0.8116112276558959,False,False,False,False,False,False,True,False
684,0,87,20519.11,1.8928350756369192,12,0,0,1.1095291542604058,-0.4694543940831323,0.9107488896884068,True,False,True,True,False,False,False,True
6923,5,55,33588.84,0.2506958053005287,9,0,1,-0.09277660047653682,0.2290577293323015,-0.13381897983770047,False,False,False,True,False,False,False,False
23052,0,59,115405.2,0.2200975707442932,15,2,1,1.1819876977561667,1.3979007946207522,1.2182148324552506,False,False,True,False,True,False,False,False
19217,1,25,30352.63,-0.22192772959838672,13,0,0,1.2365794143304314,0.4621622303463757,1.2004486082648578,False,False,False,True,False,False,True,False
26863,2,65,64281.28,-1.6130760212388278,9,0,1,1.0948807236537483,-0.8183614648839842,1.1301808923065966,False,False,False,False,False,True,False,False
10440,6,64,39291.83,-1.5187627737377611,12,1,3,0.49660391831100664,-0.3529269217907562,0.3309810165520617,False,False,False,True,False,False,False,True
13124,3,67,40287.93,-0.5730229943084286,18,1,0,1.392549858442258,-1.2844666964943432,1.4042816744656466,False,False,True,False,False,False,False,True
391,3,72,77544.22,-0.8105182171999156,14,0,0,1.0885702464611042,0.6402672921178489,1.2507351261498139,True,False,False,False,False,False,False,True
1010,2,62,14744.09,-0.21624300619967632,11,0,0,1.2263909775828685,1.044403699280785,1.1943233358430878,False,False,False,True,False,True,False,False
30922,2,65,15264.99,-0.29155340992246953,18,2,2,-1.167156381230074,-1.05220586574411,-1.1114132712350957,False,False,False,False,False,False,True,False
20049,0,37,12071.22,1.0300421212365032,13,1,0,0.8506305384627332,-1.1099083660131157,0.6050496353102164,False,True,False,True,False,False,False,False
231,0,88,6953.72,0.12024620569214907,14,0,0,-0.9366513744921222,0.40758821255623784,-0.7910755725434457,False,False,True,False,False,False,True,False
135,4,51,29217.49,-0.36057187293961523,10,2,1,-1.0406099836054374,2.154637716987908,-0.9535870669649271,False,True,False,True,False,False,True,False
3899,0,88,105739.9,0.7652456420626857,11,0,0,0.14942367048448904,0.46146126769479134,-0.003136473983017712,False,True,False,True,False,False,False,False
12577,0,22,80295.4,1.1274623588980281,12,1,1,0.8602146277001769,-0.4695382301477738,1.002790080324283,False,False,True,False,False,False,True,False
890,0,84,15550.06,0.12006297190513879,11,2,1,1.0846098415011756,-0.7601885511411577,0.9361269657574173,True,False,False,False,True,False,True,False
441,3,29,50156.65,1.0879008240082648,9,0,2,-0.9223144044346568,-2.157520103724528,-1.0628541441612365,False,False,False,False,True,False,False,True
22096,1,76,59188.01,-0.003527760423970753,11,1,3,1.1559247386448717,-1.0502753074777846,0.9676454507200047,False,True,True,False,True,False,False,True
1006,3,50,36772.35,-0.6769739216493355,14,0,0,-1.0406273685427485,0.17095023100769066,-1.1337504876417799,False,False,False,True,False,True,False,False
1404,1,24,54215.89,1.0207608030197766,12,0,0,-1.1949255442161513,1.6299008020587678,-1.1550961805298603,False,False,False,True,False,True,False,False
1351,4,71,52458.7,0.4455106141831219,13,2,1,1.120377910627911,-0.8193954430145611,0.987002640009165,True,False,False,True,False,True,False,False
22492,2,71,53535.21,-0.5539505910489513,11,1,0,1.3725307526220842,2.387203617862253,1.421856627030015,True,False,False,True,False,False,False,True
784,3,67,11489.41,0.7085597054233054,10,2,0,1.394215028709501,0.3489579265052009,1.5593008688679946,False,False,False,False,False,False,False,False
36260,7,76,91335.76,0.6757101160912075,11,1,0,-1.2143490392809029,-0.7015244512107153,-1.0589719530748631,True,False,True,False,False,False,True,False
323,0,42,8651.06,-1.9723651912130507,12,2,1,1.1233126644943212,-1.517032597368688,1.091549291136861,True,False,True,False,False,False,True,False
321,7,59,45395.08,-0.7870793603231989,10,1,0,-0.8323770568868504,2.2713887521193277,-0.4502129345474586,False,False,True,False,False,False,True,False
807,2,89,56462.8,0.613948729901239,9,0,0,0.6037625225676855,-0.4102475022097288,0.5164410350463561,False,False,True,False,True,True,False,False
20952,3,76,19546.62,-0.15320229009626624,15,2,0,0.4442072160976497,-0.06257468458276387,0.2999434500099659,True,False,False,True,False,False,True,False
24112,2,26,90583.52,-1.4995126073596503,11,2,0,-1.2105148357337436,0.11704408391140037,-1.1306331337900577,False,False,True,False,True,False,False,True
11147,1,70,30281.73,1.399809570161993,10,0,1,0.8930335717431149,-0.2365089021383282,0.7568118427321504,False,False,True,True,False,False,False,True
1889,0,50,10560.99,0.4410917389278737,12,0,0,0.9535957727618405,-1.2840661464077232,0.8357623154917536,False,False,False,False,True,False,False,True
2914,0,79,368.5,-1.3064470806464183,11,0,1,-1.2328764176905882,-0.5856059780645709,-1.4207134567900985,False,False,True,True,False,False,True,False
1203,4,88,19228.48,1.1639290009284124,12,1,0,-1.1345961569190963,1.3975701079213336,-0.9150397318645209,False,False,False,False,False,True,False,False
946,4,63,81034.18,-1.4747632095327075,6,0,1,1.3531118342227857,-0.5278182677509756,1.2261045243508348,True,False,True,True,False,False,True,False
1493,0,21,41556.64,-0.21847932671858727,10,1,0,1.303615848782027,-0.12036102091641107,1.1898013263313947,False,False,False,True,False,False,False,True
1630,4,34,18071.91,0.4360747193414967,12,1,0,-1.0357635174556103,-0.9935206204951417,-0.8670738649278887,False,True,False,False,False,False,True,False
4207,4,73,71134.21,-0.3140510295680117,18,0,0,1.413119230612384,-1.1095869944319905,1.2397292211294177,False,False,False,True,False,True,False,False
86,0,21,43889.69,-0.5609387368082741,14,1,0,-0.9600349765409557,-0.993189374888625,-1.0011335338257452,False,False,True,False,True,False,True,False
1748,5,45,49397.39,0.5866189105469162,11,0,1,0.7871823700787273,-1.0512766826943347,0.6726494497226647,False,False,True,True,False,False,True,False
4907,0,23,26493.5,-0.01781467299827821,17,2,1,-1.2460615881127182,-0.0038871105542223226,-1.2831754248862268,False,False,False,True,False,False,True,False
3182,2,74,36966.64,-0.5378504274573573,11,1,0,-1.2538360763481793,0.3500431377863924,-1.241054349937932,True,False,False,False,True,False,False,True
249,0,43,9124.29,1.6361113674191443,10,3,1,-1.0237994435444868,0.28804904608059817,-1.0413377776230242,True,False,True,False,True,True,False,False
1049,3,67,19657.14,1.5465172031410475,12,3,0,-1.1298654689649816,-1.3423325140748292,-1.2806620831646804,False,False,False,False,True,False,False,False
570,3,73,11464.33,-0.28868012248101477,17,1,0,-0.8403971144339827,0.9905306674300279,-0.6114609532170389,True,False,True,False,False,False,False,False
63894,0,74,70618.67,0.7028941360846374,9,1,0,1.3182782724161402,-0.46969891593833646,1.3886066534350467,False,False,True,False,False,False,False,False
64,3,40,50420.55,-0.5102773179368899,11,1,0,0.5178755891834423,-0.4695382301477738,0.6570894299083135,True,False,True,False,False,True,False,False
656,5,65,24672.87,-0.8726610447343509,18,0,0,0.9383963194253686,-1.0518216171145036,0.8511401814411247,False,False,False,False,True,False,False,True
3123,1,28,9174.42,-1.8177889023507703,11,1,2,1.2325827031371037,-0.8188737963901257,1.1254490818502352,True,False,False,False,True,True,False,False
8142,2,49,13638.46,0.2504483550069572,11,1,1,1.083790303920182,0.28769006470936315,1.033883314907042,False,True,True,True,False,False,True,False
39658,2,69,35531.41,-0.36336567741658315,18,1,1,-0.6939739132709789,-0.4695382301477738,-0.5805074875409129,False,True,True,False,False,False,False,True
323,1,44,23066.29,0.7406645983424259,12,0,0,-1.2264615167363564,-1.3425883770865557,-1.4183344931287136,False,False,True,True,False,False,True,False
1656,3,23,13467.7,-1.6329125706831293,8,1,1,1.2383780856434015,1.688851528179101,1.3979745360263012,False,False,True,True,False,True,False,False
